,job_id,benefits,bid,campaign_budget,campaign_id,city_name,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
611,602,['Retirement benefit or accounts'],0,,58,Lebanon,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,36.2728,-86.2721,Fitness / Recreational,Facilities Management,,12000.0,0.0,,1.0,37087,"['Javascript', 'Php']",Tennessee,2,PHP Full Stack,Full Time
612,98,['Flexible and remote working options'],2,,4,Lawrenceville,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,3490478906116be8b999c0981bbcac8d4b491aa2,33.9221,-84.0692,Capital Markets,Trader,,,,,,30044,['Javascript'],Georgia,1,Job1,Contract
613,1373,['Life insurance'],0,,12,Azusa,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,34.2656,-117.867,Emergency Services / Enforcement,Personal / Private Security,,2000.0,0.0,,1.0,91702,['Sleep'],California,2,Job 1633,Part Time
614,669,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,Beachwood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,39.9285,-74.2023,Construction / Facilities,Building Inspection,,12345.0,0.0,,1.0,8722,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
615,1215,['Retirement benefit or accounts'],0,,1,East Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7634,-73.8724,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11369,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
616,1449,"['Retirement benefit or accounts', 'PHP']",0,,12,Oakley,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.9936,-121.693,Construction / Facilities,Demolitions,,1000.0,0.0,,1.0,94561,"['C#', 'aa']",California,2,Job 1518,PART_TIME
617,686,['Health insurance'],0,,1,Soquel,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.0423,-121.93,Construction / Facilities,Foreman,,2000.0,0.0,,1.0,95073,"['mySql', 'aa']",California,1,Job 2341,Full Time
618,1219,['Retirement benefit or accounts'],0,,1,Flushing,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7304,-73.8262,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11367,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
619,1998,['Health insurance'],0,,10,Birds Landing,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.1328,-121.838,Capital Markets,Financial Sales / Broker,,1000.0,2.0,,1.0,94512,['Javascript'],California,1,Job1427_update,PART_TIME
620,1885,"['PHP', 'SOS']",0,,223,Astoria,,FPT - managed,Desc,,40.7617,-73.9318,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000.0,2.0,,1.0,11106,"['bb', 'Php']",New York,1,Job1817,PART_TIME
621,152,"['Life insurance', 'Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,Sugar Land,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Frontend,,29.5665,-95.6356,Capital Markets,Trader,,1000.0,0.0,,1.0,77479,['Javascript'],Texas,1,Job Frontend,Full Time
622,1156,"['Life insurance', 'Health insurance']",0,,63,Huntington Park,,Gotoro 6,Desc,,33.977,-118.217,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,90255,['mySql'],California,1,Job2252187,Part Time
623,1858,"['SOS', 'Employee assistance programs(mental and emotional wellbing)']",0,,223,Kansas City,,FPT - managed," Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul> ",,39.1036,-94.6006,Construction / Facilities,Building Inspection,,1000.0,0.0,,1.0,64101,['Javascript'],Missouri,2, CEO ,PART_TIME
624,495,"['Health insurance', 'Life insurance']",0,,100,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.7433,-95.8286,Construction / Facilities,Foreman,,123.0,0.0,,1.0,77494,"['Javascript', 'C#']",Texas,1,123,Part Time
625,1461,"['Retirement benefit or accounts', 'PHP']",0,,12,Alamo,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.8504,-122.021,Construction / Facilities,Demolitions,,1000.0,0.0,,1.0,94507,"['C#', 'aa']",California,2,Job 1518,PART_TIME
626,135,['Health insurance'],0,,33,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Ã†Â°,,41.8483,-87.6496,Capital Markets,Trader,,,,,,60696,['Javascript'],Illinois,0,test job,Part Time
627,503,"['Health insurance', 'Life insurance']",0,,100,Humble,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.9482,-95.2599,Construction / Facilities,Foreman,,123.0,0.0,,1.0,77396,"['Javascript', 'C#']",Texas,1,123,Part Time
628,1936,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,Santa Fe Springs,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.9325,-118.058,Capital Markets,Trader,,600.0,0.0,,1.0,90671,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
629,302,"['Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,8,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.8522,-73.9136,Capital Markets,Trader,,2000.0,0.0,,1.0,10453,"['mySql', 'C#', 'Javascript']",New York,2,Job 1022,Part Time
630,389,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,41.7757,-87.7118,Capital Markets,Trader,,2000.0,0.0,,1.0,60629,['Javascript'],Illinois,2,Job 935,Part Time
631,404,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.8808,-73.8739,Capital Markets,Trader,,2000.0,0.0,,1.0,10467,['Javascript'],New York,2,Job 935,Part Time
632,54,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Spring,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,30.0614,-95.3841,Capital Markets,Trader,,,,,,77373,['Javascript'],Texas,2,123,Full Time
633,1089,"['Flexible and remote working options', 'Life insurance']",0,,144,Coram,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8821,-73.004,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,11727,"['Javascript', 'mySql']",New York,2,Normal developer,Full Time
634,658,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,Toms River,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,40.0097,-74.2246,Construction / Facilities,Building Inspection,,12345.0,0.0,,1.0,8755,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
635,75,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Anaheim,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,33.8183,-117.975,Capital Markets,Trader,,,,,,92804,['Javascript'],California,2,123,Full Time
636,338,"['Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",0,,15,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.7433,-95.8286,Capital Markets,Trader,,2000.0,0.0,,1.0,77494,"['Javascript', 'C#']",Texas,1,Job 1128,Full Time
637,1819,"['Health insurance', 'Life insurance']",0,,222,Pearland,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.546,-95.3508,Finance,Financial Advisor,,2000.0,2.0,,1.0,77584,['mySql'],Texas,1,Data Analyst,FULL_TIME
638,259,"['Health insurance', 'Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",2,,93,El Paso,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Description,0dab3305dacca0cfe537797778f0f7685f5d6b89,31.758,-106.489,Capital Markets,Trader,,2000.0,0.0,,1.0,79954,"['Javascript', 'C#']",Texas,2,Job 1130,Full Time
639,541,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Valley Center,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.2508,-117.0,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,92082,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
640,287,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,Garden Grove,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"VinBrain is a company funded by Vingroup, the largest conglomerate in Vietnam by market capitalization. Our mission is to perform cutting-edge research and development of AI, Machine Learning, and Deep Learning technologies and products that will lead to improve healthcare system and quality of life. At VinBrain, we believe the greatest promise of Big Data lies in healthcare. We believe that by solving unique and challenging problems at the intersection of (medical) Big Data, AI, IoT, and IoP (Internet of People), we can improve the outcomes for patients around the globe. We have assembled seasoned researchers, engineers, and entrepreneurs from world-class companies such as Microsoft, Amazon, Adobe and Google to build the platform and services to achieve this. If you are motivated to be part of something special and to be a catalyst for improving lives and healthier communities, we want to talk to you.",,33.7654,-117.969,Capital Markets,Trader,,2000.0,0.0,,1.0,92844,"['Javascript', 'mySql', 'C#']",California,2,Network vN,Full Time
641,993,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,Pittsburg,,FPT,aaa,,38.0158,-121.907,Construction / Facilities,Demolitions,,1300.0,0.0,,1.0,94565,"['Javascript', 'mySql', 'aa']",California,1,FE Con meo,Full Time
642,2034,"['Health insurance', 'Flexible and remote working options']",0,,9,Woodhaven,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.694,-73.8587,Education / Higher Education,Enrollment / General,,1000.0,4.0,,1.0,11421,['C#'],New York,1,Job 1446,PART_TIME
643,651,['Flexible and remote working options'],0,,5,Sugar Land,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,29.5665,-95.6356,Construction / Facilities,Masonry - Finishing,,2000.0,0.0,,1.0,77479,['Javascript'],Texas,2,Job 1052,Full Time
644,1278,['Life insurance'],0,,70,Union City,,FPT - managed,adasd,,40.7674,-74.0323,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,7087,['C#'],New Jersey,1,Who your daddy,Full Time
645,271,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,Hasbrouck Heights,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Who we are looking for: experienced frontend engineers who will play a central role in building out both the large-scale intelligent products that runs in the cloud to improve patients and doctor experiences. As a member of our dynamic, agile team, you will have influence on defining product features, design and implement products features and drive operational excellence, and spearhead the engineering best practices that enable a high-quality product.",,40.8619,-74.0741,Capital Markets,Trader,,20129.0,0.0,,1.0,7604,"['Javascript', 'C#', 'mySql']",New Jersey,1,BE Việt Nam!,Full Time
646,743,['Retirement benefit or accounts'],0,,117,Chino,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,34.0045,-117.685,Construction / Facilities,Line Worker,,5000.0,0.0,,1.0,91710,['C#'],California,1,Recruit IT BA,Full Time
647,453,"['Flexible and remote working options', 'Life insurance']",0,,58,Mckinney,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.1731,-96.6977,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,75070,['Sleep'],Texas,2,Job 452,Part Time
648,1184,"['Retirement benefit or accounts', 'Flexible and remote working options']",0,,4,Katy,,GOTORO,create job 719 203,,29.8356,-95.7381,Finance,Financial Advisor,,123.0,0.0,,1.0,77449,"['mySql', 'Sleep']",Texas,1,create job 719 203,Full Time
649,1823,"['Health insurance', 'Life insurance']",0,,222,Humble,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.9482,-95.2599,Finance,Financial Advisor,,2000.0,2.0,,1.0,77396,['mySql'],Texas,1,Data Analyst,FULL_TIME
650,888,"['Health insurance', 'Flexible and remote working options']",0,,122,Staten Island,,test,developer 1407 0857,,40.5991,-74.1657,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,10314,"['Javascript', 'C#', 'mySql']",New York,1,developer 1407 0857,Part Time
651,1133,['Flexible and remote working options'],0,,178,Rowland Heights,,Gotoro 0805,Desc,,33.9766,-117.9,Education / Higher Education,Enrollment / General,,200.0,0.0,,1.0,91748,['bb'],California,1,Job 1526187,Part Time
652,1018,['Flexible and remote working options'],0,,53,Houston,,FPT - managed,Desc,,29.6933,-95.6489,Education / Higher Education,Speech Pathologist,,2000.0,0.0,,1.0,77083,['mySql'],Texas,1,Job1521157,Part Time
653,607,['Health insurance'],0,,48,Long Beach,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,33.8649,-118.181,Construction / Facilities,Demolitions,,1200.0,0.0,,1.0,90805,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
654,740,['Retirement benefit or accounts'],0,,117,Riverside,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,33.8816,-117.445,Construction / Facilities,Line Worker,,5000.0,0.0,,1.0,92503,['C#'],California,1,Recruit IT BA,Full Time
655,741,['Retirement benefit or accounts'],0,,117,South Gate,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,33.9446,-118.193,Construction / Facilities,Line Worker,,5000.0,0.0,,1.0,90280,['C#'],California,1,Recruit IT BA,Full Time
656,256,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,9,The Colony,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,We are currently seeking a new Frontend Developer to join our expanding team.,,33.0739,-96.9148,Capital Markets,Trader,,2000.0,0.0,,1.0,75056,"['Javascript', 'C#', 'mySql']",Texas,2,PHP 1,Full Time
657,627,['Paid time off (PTO) such as sick day and vacation days'],0,,103,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.7463,-95.7383,Executive,Regional / Divisional VP,,2000.0,0.0,,1.0,77450,['C#'],Texas,2,Job 2239,Part Time
658,1129,['Flexible and remote working options'],0,,178,Placentia,,Gotoro 0805,Desc,,33.8808,-117.855,Education / Higher Education,Enrollment / General,,200.0,0.0,,1.0,92870,['bb'],California,1,Job 1526187,Part Time
